isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description,title_and_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9781402732980,1402732988,Off to Sea,,Robert Louis Stevenson;Catherine Nichols,Juvenile Fiction,http://books.google.com/books/content?id=vSY8fGIsJTsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A brief, simplified retelling of the episode in ""Treasure Island"" during which Jim Hawkins and his friends set sail in search of a pirate's treasure, and Jim meets Long John Silver, who he soon learns is not a friend at all.",2006.0,4.17,32.0,6.0,0,19.0,41,Off to Sea,"9781402732980 A brief, simplified retelling of the episode in ""Treasure Island"" during which Jim Hawkins and his friends set sail in search of a pirate's treasure, and Jim meets Long John Silver, who he soon learns is not a friend at all.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.0873309075832367,0.603679358959198,0.11169015616178513,0.1756695657968521
9781403904560,1403904561,"V.S. Naipaul, Second Edition",,Bruce King,Literary Criticism,http://books.google.com/books/content?id=uVZzQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This revised and updated introduction to the novels and non-fiction of V.S. Naipaul will be of interest to students, specialists and general readers. Chronological chapters examine the structure, significance and development of Naipaul's writing, setting the texts in their autobiographical, philosophical, social and political, colonial and post-colonial contexts. New chapters in the second edition include an expanded biographical introduction, and discussion of the recent novels A Way in the World and Half a Life, Naipaul's writings on Islam, and the criticism of Naipaul by writers and post-colonial theorists.",2003.0,2.0,240.0,0.0,0,22.0,88,"V.S. Naipaul, Second Edition","9781403904560 This revised and updated introduction to the novels and non-fiction of V.S. Naipaul will be of interest to students, specialists and general readers. Chronological chapters examine the structure, significance and development of Naipaul's writing, setting the texts in their autobiographical, philosophical, social and political, colonial and post-colonial contexts. New chapters in the second edition include an expanded biographical introduction, and discussion of the recent novels A Way in the World and Half a Life, Naipaul's writings on Islam, and the criticism of Naipaul by writers and post-colonial theorists.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.9259981513023376,0.16030195355415344,0.07876548916101456
9781403969736,1403969736,Tolkien's Modern Middle Ages,,J. Chance;A. Siewers,Literary Criticism,http://books.google.com/books/content?id=3r_9wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"J.R.R. Tolkien delved into the Middle Ages to create a critique of the modern world in his fantasy, yet did so in a form of modernist literature with postmodern implications and huge commercial success. These essays examine that paradox and its significance in understanding the intersection between traditionalist and counter-culture criticisms of the modern. The approach helps to explain the popularity of his works, the way in which they continue to be brought into dialogue with Twenty-First century issues, and their contested literary significance in the academy.",2008.0,3.59,264.0,14.0,0,17.0,87,Tolkien's Modern Middle Ages,"9781403969736 J.R.R. Tolkien delved into the Middle Ages to create a critique of the modern world in his fantasy, yet did so in a form of modernist literature with postmodern implications and huge commercial success. These essays examine that paradox and its significance in understanding the intersection between traditionalist and counter-culture criticisms of the modern. The approach helps to explain the popularity of his works, the way in which they continue to be brought into dialogue with Twenty-First century issues, and their contested literary significance in the academy.",Nonfiction,0.07387753576040268,0.10400672256946564,0.052346810698509216,0.06641815602779388,0.853535532951355,0.11169015616178513,0.13440872728824615
9781405201711,1405201711,The Faraway Tree Stories,,Enid Blyton,"Children's stories, English",http://books.google.com/books/content?id=2d93OAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Jo, Bessie and Fanny move to the country and find an Enchanted Wood right on their doorstep And in the wood stands the magic Faraway Tree, and in that tree live the magical characters that soon become their new friends - Moon-Face, Silky the fairy, and Saucepan Man. Together they climb through the clouds to the top of the tree and discover the Land of Spells, The Land of Secrets and the Land of Do-As-You-like. There are lots of magical adventures to read about in this bumper 3-in-1 edition.",1987.0,4.29,583.0,12286.0,0,38.0,89,The Faraway Tree Stories,"9781405201711 Jo, Bessie and Fanny move to the country and find an Enchanted Wood right on their doorstep And in the wood stands the magic Faraway Tree, and in that tree live the magical characters that soon become their new friends - Moon-Face, Silky the fairy, and Saucepan Man. Together they climb through the clouds to the top of the tree and discover the Land of Spells, The Land of Secrets and the Land of Do-As-You-like. There are lots of magical adventures to read about in this bumper 3-in-1 edition.",Fiction,0.06413363665342331,0.10400672256946564,0.15560823678970337,0.5728058815002441,0.684565007686615,0.11169015616178513,0.2702363133430481
9781405228183,1405228180,Den of Thieves,,Julia Golding,Adventure stories,http://books.google.com/books/content?id=-Sd0AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The third volume from the heroine Cat Royal, in which the French Royal family flee as Cat takes her first steps as a dancing spy and witnesses the power of the people.",2007.0,4.21,416.0,1404.0,0,18.0,32,Den of Thieves,"9781405228183 The third volume from the heroine Cat Royal, in which the French Royal family flee as Cat takes her first steps as a dancing spy and witnesses the power of the people.",Fiction,0.06413363665342331,0.10400672256946564,0.8757364749908447,0.040611665695905685,0.5494767427444458,0.11169015616178513,0.07876548916101456
9781405823517,1405823518,The Pursuit of History,"Aims, Methods and New Directions in the Study of Modern History",John Tosh;Sean Lang,History,http://books.google.com/books/content?id=L9x8ZuQBIR0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Theessential introduction to the practice of history - revised with new features to ensure it is even more popular with students. Tosh is consistently the best-selling Longman History textbook The last 3 editions have achieved total sales of over 83,000 copies The use of photos of significant people and events help make the text more lively New layout and design enables readers to understand themes more quickly",2006.0,3.45,357.0,354.0,0,19.0,67,"The Pursuit of History: Aims, Methods and New Directions in the Study of Modern History","9781405823517 Theessential introduction to the practice of history - revised with new features to ensure it is even more popular with students. Tosh is consistently the best-selling Longman History textbook The last 3 editions have achieved total sales of over 83,000 copies The use of photos of significant people and events help make the text more lively New layout and design enables readers to understand themes more quickly",Nonfiction,0.009655299596488476,0.00426100380718708,0.005980838555842638,0.7464152574539185,0.5708180665969849,0.006019311025738716,0.1827179193496704
9781406506587,1406506583,Lost Illusions,,Honoré de Balzac,Fiction,http://books.google.com/books/content?id=zCOhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"By the French author, who, along with Flaubert, is generally regarded as a founding-father of realism in European fiction. His large output of works, collectively entitled The Human Comedy (La Comedie Humaine), consists of 95 finished works (stories, novels and essays) and 48 unfinished works. His stories are an attempt to comprehend and depict the realities of life in contemporary bourgeois France. They are placed in a variety of settings, with characters reappearing in multiple stories.",2006.0,4.16,656.0,6215.0,0,19.0,76,Lost Illusions,"9781406506587 By the French author, who, along with Flaubert, is generally regarded as a founding-father of realism in European fiction. His large output of works, collectively entitled The Human Comedy (La Comedie Humaine), consists of 95 finished works (stories, novels and essays) and 48 unfinished works. His stories are an attempt to comprehend and depict the realities of life in contemporary bourgeois France. They are placed in a variety of settings, with characters reappearing in multiple stories.",Fiction,0.06413363665342331,0.2637617886066437,0.05136279761791229,0.0669606626033783,0.9448606371879578,0.11169015616178513,0.07876548916101456
9781406904833,140690483X,Nöddebo Parsonage,A Story of Country Life in Denmark,Bentley,,http://books.google.com/books/content?id=OFJyyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",2019.0,4.32,224.0,8206.0,0,6.0,66,Nöddebo Parsonage: A Story of Country Life in Denmark,"9781406904833 This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",Nonfiction,0.010996421799063683,0.028306877240538597,0.00732828164473176,0.983100414276123,0.9619290232658386,0.041219551116228104,0.018970772624015808
9781406917895,1406917893,"Israel's Shepherd; Or, Thoughts on the Love of God, Manifested in Christ Jesus. in a Series of Letters",,Hardpress,History,http://books.google.com/books/content?id=1q9_yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",2019.0,3.72,46.0,605.0,0,6.0,66,"Israel's Shepherd; Or, Thoughts on the Love of God, Manifested in Christ Jesus. in a Series of Letters","9781406917895 This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",Nonfiction,0.010996421799063683,0.028306877240538597,0.00732828164473176,0.983100414276123,0.9619290232658386,0.041219551116228104,0.018970772624015808
9781406922905,1406922900,"The Pronouncing Reading Book for Children, With an Intr., by W.L. Robinson",,William L Robinson,History,http://books.google.com/books/content?id=gyiJyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",2019.0,3.66,92.0,2477.0,0,6.0,66,"The Pronouncing Reading Book for Children, With an Intr., by W.L. Robinson","9781406922905 This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",Nonfiction,0.010996421799063683,0.028306877240538597,0.00732828164473176,0.983100414276123,0.9619290232658386,0.041219551116228104,0.018970772624015808
